transaction_id,amount,transaction_type,transaction_hour,day_of_week,sender_balance,receiver_balance,location,device_type,previous_transaction_count,new_device,unusual_location,transactions_last_hour,amount_to_balance_ratio,is_fraud,log_amount,balance_diff,is_night,is_weekend
TXF20276,11705.52,Wallet,18,2,90623.49,3962.94,Pune,Desktop,8,1,0,30,0.1292,1,9.367901230528657,86660.55,0,0
TX12069,2848.79,UPI,12,0,31254.07,8071.5,Ahmedabad,Laptop,26,0,0,3,0.0911,0,7.955000586337355,23182.57,0,0
TX11537,672.43,Bank Transfer,19,4,56867.02,42910.95,Delhi,Desktop,87,0,0,2,0.0118,0,6.5123840557792,13956.07,0,0
TX12252,981.94,Bank Transfer,15,2,70521.34,24517.21,Chennai,Desktop,164,0,0,3,0.0139,0,6.890548080644416,46004.13,0,0
TX12346,2584.31,UPI,20,4,8689.47,1291.82,Pune,Mobile,169,0,0,2,0.2974,0,7.857600702382946,7397.65,0,0
TX11517,515.92,Wallet,19,1,36535.67,31773.73,Pune,Tablet,52,0,0,2,0.0141,0,6.247888123656991,4761.939999999999,0,0
TX10965,1057.51,UPI,9,5,7147.03,24605.68,Pune,Mobile,139,0,0,2,0.148,0,6.9646175378614235,-17458.65,0,1
TX14406,1144.48,E-commerce,9,6,68504.12,5063.13,Chennai,Mobile,91,0,0,2,0.0167,0,7.043579042116511,63440.99,0,1
TX10528,335.92,UPI,9,6,2041.94,12135.95,Delhi,Mobile,88,0,0,3,0.1645,0,5.819845513447163,-10094.01,0,1
TX10176,1470.38,E-commerce,18,2,20067.45,17348.8,Hyderabad,Mobile,120,0,0,2,0.0733,0,7.293956014908844,2718.6500000000015,0,0
TX13482,1401.97,UPI,17,2,36675.75,46094.2,Delhi,Mobile,8,0,0,2,0.0382,0,7.2463466971226,-9418.449999999997,0,0
TX12543,1375.32,UPI,8,6,9289.11,25568.6,Bengaluru,Mobile,130,0,0,2,0.1481,0,7.227168549595372,-16279.489999999998,0,1
TXF20435,137602.5,E-commerce,0,6,174604.42,1229.02,Bengaluru,Laptop,11,1,1,22,0.7881,1,11.832131640204402,173375.40000000002,1,1
TX10572,421.28,Wallet,18,3,36282.04,39211.21,Chennai,Mobile,118,0,0,4,0.0116,0,6.045668601121494,-2929.1699999999983,0,0
TX12299,804.02,UPI,16,4,41466.87,33965.14,Bengaluru,Laptop,168,0,0,3,0.0194,0,6.690867121830435,7501.730000000003,0,0
TX13508,939.48,E-commerce,19,3,3201.07,43102.51,Mumbai,Desktop,61,0,0,1,0.2935,0,6.846390383230553,-39901.44,0,0
TX12459,2176.73,UPI,11,5,86197.83,22463.73,Hyderabad,Desktop,158,0,0,4,0.0253,0,7.68603832886622,63734.100000000006,0,1
TX13609,1477.75,UPI,10,3,44748.46,32114.36,Delhi,Desktop,96,0,0,3,0.033,0,7.298952415292597,12634.099999999999,0,0
TXF20054,193220.42,E-commerce,13,3,96610.21,358.25,Chennai,Mobile,0,1,1,4,2.0,1,12.171592064180196,96251.96,0,0
TX12208,512.37,Wallet,12,0,52593.13,5719.2,Pune,Desktop,32,0,0,4,0.0097,0,6.240996832760095,46873.93,0,0
TXF20220,20076.35,UPI,8,5,98812.57,3734.52,Ahmedabad,Mobile,9,0,1,4,0.2032,1,9.907347592985026,95078.05,0,1
TX12755,2991.75,UPI,12,6,4625.02,34855.71,Mumbai,Tablet,174,0,0,4,0.6469,0,8.00394797613148,-30230.69,0,1
TX10383,650.6,UPI,8,0,2306.84,3715.1,Delhi,Laptop,26,0,0,1,0.282,0,6.47943087672789,-1408.2599999999998,0,0
TX10852,1541.81,Bank Transfer,17,5,77394.18,8167.4,Pune,Tablet,50,0,0,3,0.0199,0,7.341360708034611,69226.78,0,1
TX11880,699.61,Card,20,4,52169.54,24420.0,Kolkata,Desktop,45,0,0,3,0.0134,0,6.551951384141396,27749.54,0,0
TX10370,1844.86,Bank Transfer,8,6,44107.73,31962.44,Kolkata,Mobile,89,0,0,4,0.0418,0,7.520700572533521,12145.290000000005,0,1
TX12378,442.86,E-commerce,8,2,74170.24,15131.44,Pune,Mobile,142,0,0,1,0.006,0,6.095509197394583,59038.8,0,0
TX14323,2272.7,Bank Transfer,8,4,45910.24,23411.99,Pune,Laptop,198,0,0,4,0.0495,0,7.7291637394860935,22498.249999999996,0,0
TX11105,2135.95,Card,18,4,59476.37,7235.76,Bengaluru,Desktop,142,0,0,2,0.0359,0,7.667134857759512,52240.61,0,0
TX13413,879.48,E-commerce,19,4,84167.53,15561.0,Delhi,Mobile,146,0,0,4,0.0104,0,6.780467213311448,68606.53,0,0
TX13946,839.09,Card,9,4,5216.84,42404.73,Pune,Mobile,162,0,0,3,0.1608,0,6.733509028955116,-37187.89,0,0
TX11336,990.17,E-commerce,13,1,52405.06,24216.38,Lucknow,Mobile,185,0,0,4,0.0189,0,6.898886063513072,28188.679999999997,0,0
TX12189,2349.56,Wallet,8,3,96954.32,6715.45,Mumbai,Mobile,106,0,0,1,0.0242,0,7.762408876622117,90238.87000000001,0,0
TXF20094,22194.37,Wallet,0,4,74475.23,2964.26,Kolkata,Tablet,12,1,0,5,0.298,1,10.007638987550452,71510.97,1,0
TX12319,2095.77,Bank Transfer,16,2,96690.29,20505.47,Mumbai,Tablet,168,0,0,3,0.0217,0,7.648153344390628,76184.81999999999,0,0
TXF20205,39816.38,Bank Transfer,10,4,97937.97,2674.09,Chennai,Desktop,8,0,1,3,0.4065,1,10.59205877937116,95263.88,0,0
TX13710,1710.7,Wallet,17,5,29011.71,49454.82,Jaipur,Mobile,22,0,0,4,0.059,0,7.445242307701618,-20443.11,0,1
TXF20348,57591.02,Card,0,0,28795.51,1989.8,Hyderabad,Desktop,30,1,1,10,2.0,1,10.961139295419533,26805.71,1,0
TX11171,113.78,UPI,14,3,38522.41,40439.45,Kolkata,Desktop,41,0,0,3,0.003,0,4.743017252680216,-1917.0399999999936,0,0
TX14325,2671.08,UPI,13,5,71509.79,28434.52,Mumbai,Tablet,159,0,0,4,0.0374,0,7.8906124743281,43075.26999999999,0,1
TX12694,1549.8,Card,16,6,45559.32,20237.08,Delhi,Laptop,89,0,0,2,0.034,0,7.346526205796774,25322.239999999998,0,1
TX11422,2498.8,UPI,11,4,70432.26,12690.51,Mumbai,Mobile,159,0,0,3,0.0355,0,7.8239660076561215,57741.74999999999,0,0
TX12341,1567.49,Wallet,13,1,17712.44,34562.07,Delhi,Desktop,75,0,0,4,0.0885,0,7.357868652092399,-16849.63,0,0
TX12651,991.06,Bank Transfer,11,3,21087.95,20696.64,Delhi,Tablet,111,0,0,4,0.047,0,6.8997835893267645,391.3100000000013,0,0
TX14155,1435.65,Wallet,18,6,20512.2,10000.2,Bengaluru,Tablet,70,0,0,4,0.07,0,7.270069293434318,10512.0,0,1
TX11464,253.43,UPI,12,5,87905.97,45274.42,Mumbai,Desktop,90,0,0,1,0.0029,0,5.539025749041718,42631.55,0,1
TX10874,942.66,E-commerce,18,2,79089.03,23869.15,Mumbai,Mobile,79,0,0,1,0.0119,0,6.849765931777366,55219.88,0,0
TX13339,2536.38,Bank Transfer,12,2,9620.17,10875.32,Mumbai,Desktop,122,0,0,2,0.2637,0,7.838887331591411,-1255.1499999999996,0,0
TX14340,2265.31,UPI,18,1,44561.55,3151.19,Hyderabad,Mobile,66,0,0,1,0.0508,0,7.725908237173639,41410.36,0,0
TX11251,497.55,Wallet,14,1,74045.6,17131.8,Mumbai,Desktop,84,0,0,2,0.0067,0,6.211703885274802,56913.8,0,0
TX12348,296.74,Card,11,4,17186.16,34488.25,Mumbai,Mobile,129,0,0,4,0.0173,0,5.696220622448911,-17302.09,0,0
TX10840,909.4,Wallet,10,5,48173.23,44518.04,Ahmedabad,Mobile,103,0,0,1,0.0189,0,6.8138840633720665,3655.1900000000023,0,1
TXF20068,149598.0,UPI,16,5,196809.08,4696.09,Kolkata,Mobile,5,1,0,2,0.7601,1,11.915713660008194,192112.99,0,1
TX10581,3011.12,Bank Transfer,20,5,62037.25,24100.55,Mumbai,Mobile,167,0,0,1,0.0485,0,8.010399428763618,37936.7,0,1
TX10204,691.31,Bank Transfer,16,3,18194.62,33465.3,Bengaluru,Mobile,99,0,0,3,0.038,0,6.540033832184597,-15270.680000000004,0,0
TX11641,259.02,Wallet,11,3,17590.63,48875.08,Ahmedabad,Mobile,28,0,0,1,0.0147,0,5.560758551134023,-31284.45,0,0
TX12014,816.35,UPI,13,1,67897.19,20574.16,Ahmedabad,Mobile,52,0,0,2,0.012,0,6.706067399697217,47323.03,0,0
TX10905,804.58,Bank Transfer,20,3,39547.91,1357.15,Bengaluru,Laptop,120,0,0,1,0.0203,0,6.691562514879692,38190.76,0,0
TX10631,2748.35,UPI,17,4,23523.11,26214.15,Pune,Desktop,143,0,0,4,0.1168,0,7.9191197990859665,-2691.040000000001,0,0
TX13364,2073.81,UPI,19,0,90004.22,17908.74,Pune,Mobile,193,0,0,2,0.023,0,7.637624862207292,72095.48,0,0
TX11974,255.54,Bank Transfer,12,1,90967.54,9642.98,Pune,Mobile,103,0,0,1,0.0028,0,5.5472845978717045,81324.56,0,0
TX10162,321.41,Bank Transfer,12,0,12120.39,33611.5,Delhi,Mobile,65,0,0,3,0.0265,0,5.775824027521172,-21491.11,0,0
TX13172,2300.79,E-commerce,17,5,15391.96,28325.68,Delhi,Desktop,185,0,0,3,0.1495,0,7.741442360098852,-12933.720000000001,0,1
TX13612,756.66,Wallet,18,3,38416.35,49659.22,Pune,Mobile,78,0,0,1,0.0197,0,6.630234736201595,-11242.870000000003,0,0
TXF20175,27784.37,E-commerce,11,1,48856.23,2414.09,Pune,Mobile,30,1,1,4,0.5687,1,10.232264902163058,46442.14,0,0
TX10617,2748.77,Wallet,15,3,88832.67,36168.43,Chennai,Mobile,45,0,0,2,0.0309,0,7.919272550799265,52664.24,0,0
TX14068,1625.55,UPI,8,1,51884.74,5254.69,Mumbai,Mobile,200,0,0,2,0.0313,0,7.3942164862955115,46630.049999999996,0,0
TX11431,2555.22,UPI,18,1,75229.69,5718.26,Hyderabad,Mobile,197,0,0,1,0.034,0,7.846284883780925,69511.43000000001,0,0
TX10547,1949.18,Bank Transfer,18,0,10625.26,48396.22,Lucknow,Desktop,197,0,0,2,0.1834,0,7.575676954990008,-37770.96,0,0
TX13334,626.61,Bank Transfer,10,1,39662.08,30050.11,Delhi,Desktop,95,0,0,1,0.0158,0,6.441918954447679,9611.970000000001,0,0
TXF20046,104611.25,Card,18,4,52305.62,384.55,Ahmedabad,Mobile,22,1,1,2,2.0,1,11.558015936566497,51921.07,0,0
TX14223,812.8,Wallet,11,0,32407.09,8803.09,Kolkata,Laptop,85,0,0,4,0.0251,0,6.70171463556759,23604.0,0,0
TX12387,3635.41,Card,12,5,14378.55,35979.24,Mumbai,Tablet,158,0,0,4,0.2528,0,8.198752210216423,-21600.69,0,1
TX14243,1412.15,Wallet,16,0,53259.21,17364.03,Ahmedabad,Desktop,128,0,0,1,0.0265,0,7.253576534162787,35895.18,0,0
TX13995,2280.89,Bank Transfer,17,1,38764.6,30108.67,Pune,Mobile,158,0,0,1,0.0588,0,7.732759325929791,8655.93,0,0
TX14065,1175.87,Wallet,10,2,62947.23,31726.04,Kolkata,Mobile,23,0,0,4,0.0187,0,7.0706136508628274,31221.190000000002,0,0
TX11861,230.56,UPI,14,5,45237.18,48279.34,Delhi,Mobile,62,0,0,2,0.0051,0,5.444839019210804,-3042.159999999996,0,1
TX10640,1028.94,Card,12,4,99447.92,33429.21,Bengaluru,Mobile,93,0,0,4,0.0103,0,6.937255827099759,66018.70999999999,0,0
TX13902,2417.02,E-commerce,12,4,40061.9,43741.37,Bengaluru,Mobile,193,0,0,3,0.0603,0,7.790704302439125,-3679.470000000001,0,0
TX10637,794.0,Wallet,20,5,66396.11,7690.0,Bengaluru,Desktop,16,0,0,1,0.012,0,6.678342114654332,58706.11,0,1
TX14262,427.29,Bank Transfer,11,5,68494.67,38192.72,Mumbai,Laptop,193,0,0,1,0.0062,0,6.059800536228278,30301.949999999997,0,1
TX13910,1001.32,Bank Transfer,12,5,69167.39,44874.41,Delhi,Mobile,174,0,0,4,0.0145,0,6.910072591937297,24292.979999999996,0,1
TX12986,3620.63,UPI,18,3,78372.99,30270.17,Chennai,Mobile,133,0,0,4,0.0462,0,8.194679479718983,48102.82000000001,0,0
TX12096,1190.69,E-commerce,12,6,3621.11,16417.64,Bengaluru,Mobile,38,0,0,3,0.3288,0,7.083127746687885,-12796.529999999999,0,1
TXF20111,22261.84,Wallet,0,3,96740.13,2246.83,Kolkata,Desktop,16,1,0,2,0.2301,1,10.010674199800219,94493.3,1,0
TX13075,1723.02,UPI,16,3,52292.36,802.58,Chennai,Mobile,143,0,0,2,0.0329,0,7.452414052084422,51489.78,0,0
TX13674,1684.87,E-commerce,18,5,9416.76,41851.86,Pune,Laptop,144,0,0,1,0.1789,0,7.430037030013687,-32435.1,0,1
TX12841,3460.24,E-commerce,19,3,33456.09,14078.69,Bengaluru,Tablet,115,0,0,2,0.1034,0,8.149382185351348,19377.399999999994,0,0
TX10921,2947.31,E-commerce,20,6,97419.94,32122.55,Delhi,Tablet,173,0,0,2,0.0303,0,7.988987403818711,65297.39,0,1
TX10546,2831.5,UPI,9,1,29703.62,1145.15,Delhi,Mobile,191,0,0,3,0.0953,0,7.948914992902162,28558.469999999998,0,0
TX13666,503.85,Wallet,12,5,39980.76,29504.66,Chennai,Laptop,200,0,0,4,0.0126,0,6.22426135545033,10476.100000000002,0,1
TX11900,284.06,E-commerce,10,3,77681.65,40178.21,Kolkata,Mobile,124,0,0,2,0.0037,0,5.652699684426885,37503.439999999995,0,0
TX12028,1772.54,Bank Transfer,11,4,57581.69,35006.44,Mumbai,Mobile,44,0,0,3,0.0308,0,7.480732828230548,22575.25,0,0
TX12301,1023.15,Card,9,1,12404.06,19924.84,Ahmedabad,Mobile,190,0,0,3,0.0825,0,6.931618279246665,-7520.780000000001,0,0
TX11885,2342.68,Card,12,3,18243.89,15128.66,Delhi,Desktop,80,0,0,3,0.1284,0,7.7594776226060365,3115.2299999999996,0,0
TX11642,1091.77,E-commerce,14,4,61614.69,11440.33,Pune,Laptop,8,0,0,2,0.0177,0,6.996471036023888,50174.36,0,0
TX13509,2247.19,Wallet,8,4,20087.92,31131.91,Chennai,Laptop,59,0,0,2,0.1119,0,7.717880727014958,-11043.990000000002,0,0
TXF20309,16300.91,Bank Transfer,10,6,51285.26,755.91,Mumbai,Desktop,29,0,0,29,0.3178,1,9.699037557844168,50529.35,0,1
TX12097,1235.8,Card,19,6,64217.69,13831.99,Delhi,Laptop,21,0,0,1,0.0192,0,7.120282677833157,50385.700000000004,0,1
TX14357,2725.17,E-commerce,11,2,7229.52,37686.5,Mumbai,Mobile,10,0,0,4,0.377,0,7.910652972747825,-30456.98,0,0
TX13788,1924.85,Wallet,19,0,52250.0,24529.09,Delhi,Mobile,61,0,0,3,0.0368,0,7.563122707705202,27720.91,0,0
TX14494,857.43,UPI,18,6,21620.47,32235.5,Mumbai,Desktop,105,0,0,4,0.0397,0,6.7551051394476405,-10615.029999999999,0,1
TXF20467,85215.19,Wallet,23,2,143109.82,814.58,Mumbai,Desktop,30,1,1,17,0.5955,1,11.352946718239412,142295.24000000002,1,0
TX10836,812.28,Bank Transfer,11,5,63242.44,39087.96,Delhi,Mobile,117,0,0,1,0.0128,0,6.701075453698592,24154.480000000003,0,1
TX10601,4526.94,Card,13,2,81195.47,8029.52,Mumbai,Laptop,157,0,0,1,0.0558,0,8.418022368911833,73165.95,0,0
TX12184,728.66,E-commerce,18,0,8239.5,13979.37,Pune,Mobile,40,0,0,3,0.0884,0,6.592578672220963,-5739.870000000001,0,0
TX13865,1087.72,Card,9,3,73107.23,10844.99,Hyderabad,Laptop,183,0,0,2,0.0149,0,6.992757973252062,62262.24,0,0
TX12481,173.96,Bank Transfer,18,4,21947.18,5365.13,Bengaluru,Laptop,48,0,0,3,0.0079,0,5.164557376368513,16582.05,0,0
TX14307,710.12,Wallet,12,1,19807.86,22801.26,Mumbai,Mobile,51,0,0,1,0.0359,0,6.5668411919334195,-2993.399999999998,0,0
TX11582,767.58,E-commerce,8,4,33721.52,23480.99,Hyderabad,Tablet,36,0,0,4,0.0228,0,6.644544656454686,10240.529999999995,0,0
TX14266,985.45,UPI,15,3,54459.12,44944.78,Mumbai,Mobile,133,0,0,4,0.0181,0,6.894112639940978,9514.340000000004,0,0
TX12533,416.49,Bank Transfer,10,2,91780.48,39910.34,Delhi,Mobile,170,0,0,2,0.0045,0,6.034260591908246,51870.14,0,0
TX12725,864.12,Wallet,14,5,98920.96,24742.97,Chennai,Desktop,143,0,0,4,0.0087,0,6.762868225633695,74177.99,0,1
TX11070,1342.83,E-commerce,12,2,98694.4,23303.97,Bengaluru,Laptop,176,0,0,3,0.0136,0,7.203279024987563,75390.43,0,0
TX11775,410.2,Card,18,3,50946.31,39776.0,Hyderabad,Desktop,84,0,0,1,0.0081,0,6.019079714140955,11170.309999999998,0,0
TXF20308,2758.2,UPI,20,0,149181.26,4741.22,Jaipur,Mobile,9,1,0,27,0.0185,1,7.922696061622631,144440.04,0,0
TX11283,1464.59,UPI,12,3,63572.28,9413.33,Bengaluru,Laptop,170,0,0,3,0.023,0,7.290013170752483,54158.95,0,0
TX13050,651.63,Bank Transfer,13,1,48194.57,33888.66,Hyderabad,Mobile,88,0,0,2,0.0135,0,6.481010353068922,14305.909999999996,0,0
TXF20253,15793.75,E-commerce,13,2,37568.81,3795.45,Mumbai,Laptop,14,0,0,12,0.4204,1,9.66743288531732,33773.36,0,0
TX11836,423.62,Bank Transfer,20,3,65425.19,8702.08,Chennai,Mobile,50,0,0,4,0.0065,0,6.051194651315749,56723.11,0,0
TX14242,2153.89,Card,10,1,42667.86,3424.44,Pune,Laptop,7,0,0,2,0.0505,0,7.675494957151528,39243.42,0,0
TX11019,1588.5,E-commerce,8,5,61505.45,32741.22,Mumbai,Tablet,94,0,0,1,0.0258,0,7.371174780350858,28764.229999999996,0,1
TX14133,525.25,Wallet,17,2,13879.05,42885.0,Jaipur,Mobile,54,0,0,3,0.0378,0,6.265776384996591,-29005.95,0,0
TX11326,1541.75,Wallet,13,3,60547.8,17719.83,Chennai,Mobile,70,0,0,4,0.0255,0,7.341321817201176,42827.97,0,0
TX10475,1370.86,Bank Transfer,17,0,60238.4,8483.91,Ahmedabad,Mobile,184,0,0,3,0.0228,0,7.223922762262986,51754.490000000005,0,0
TX14271,2293.85,Bank Transfer,12,3,78635.99,26068.4,Delhi,Laptop,187,0,0,4,0.0292,0,7.738422760881497,52567.590000000004,0,0
TX11651,6354.88,UPI,8,2,63689.2,43185.24,Delhi,Desktop,81,0,0,1,0.0998,0,8.757135647679766,20503.96,0,0
TX13998,1268.8,UPI,8,3,96348.56,31307.34,Bengaluru,Desktop,180,0,0,3,0.0132,0,7.146614686736349,65041.22,0,0
TX14467,2563.7,E-commerce,12,4,28139.17,19119.27,Pune,Mobile,27,0,0,2,0.0911,0,7.849596791700297,9019.899999999998,0,0
TX12610,1663.29,Bank Transfer,15,6,73067.13,34432.72,Mumbai,Desktop,72,0,0,2,0.0228,0,7.417153885042514,38634.41,0,1
TX12476,208.16,UPI,12,0,45395.94,28576.16,Hyderabad,Mobile,153,0,0,3,0.0046,0,5.34309950931993,16819.780000000002,0,0
TX12583,3513.43,E-commerce,20,0,60910.39,12756.76,Bengaluru,Mobile,29,0,0,2,0.0577,0,8.164632628932898,48153.63,0,0
TX11373,572.54,Bank Transfer,17,3,78703.7,28238.26,Mumbai,Desktop,44,0,0,2,0.0073,0,6.351827681303726,50465.44,0,0
TX10739,1473.97,UPI,8,6,97606.95,19535.15,Bengaluru,Mobile,151,0,0,4,0.0151,0,7.296392929584029,78071.79999999999,0,1
TX13618,692.57,Card,16,3,34994.17,46804.16,Bengaluru,Desktop,36,0,0,4,0.0198,0,6.541852171935756,-11809.990000000005,0,0
TX12440,3405.44,E-commerce,12,3,96630.76,14015.71,Mumbai,Mobile,120,0,0,3,0.0352,0,8.133423036672433,82615.04999999999,0,0
TX10867,2064.21,Wallet,16,3,67899.0,12095.91,Ahmedabad,Desktop,13,0,0,1,0.0304,0,7.63298719513981,55803.09,0,0
TX11140,1830.57,UPI,8,6,8480.51,4708.79,Bengaluru,Desktop,6,0,0,4,0.2159,0,7.512928801526722,3771.7200000000003,0,1
TX10997,450.53,Card,11,4,26151.13,597.94,Ahmedabad,Desktop,190,0,0,1,0.0172,0,6.112641815832381,25553.190000000002,0,0
TX11337,700.3,Bank Transfer,11,0,39287.32,41973.42,Hyderabad,Mobile,90,0,0,2,0.0178,0,6.5529357555428644,-2686.0999999999985,0,0
TX10541,600.2,Wallet,8,1,52066.28,34043.37,Delhi,Tablet,48,0,0,2,0.0115,0,6.3989276578788195,18022.909999999996,0,0
TX11099,862.75,Bank Transfer,20,4,57851.62,29007.79,Jaipur,Laptop,52,0,0,2,0.0149,0,6.76128337508188,28843.83,0,0
TX11132,1180.16,E-commerce,17,0,94534.07,13348.27,Lucknow,Mobile,179,0,0,3,0.0125,0,7.074252285429121,81185.8,0,0
TX14064,333.65,Card,18,0,54208.39,41784.58,Pune,Laptop,130,0,0,4,0.0062,0,5.813085209546651,12423.809999999998,0,0
TX12715,1052.33,Wallet,15,4,58694.54,31139.27,Chennai,Tablet,145,0,0,2,0.0179,0,6.959711853350878,27555.27,0,0
TX12258,1388.79,Card,17,2,71985.91,22746.94,Mumbai,Mobile,14,0,0,3,0.0193,0,7.236907935574444,49238.97,0,0
TXF20250,46910.84,E-commerce,17,5,71365.51,1808.45,Chennai,Mobile,29,1,1,4,0.6573,1,10.756025374599307,69557.06,0,1
TX10059,1446.87,E-commerce,16,0,18028.93,44937.85,Hyderabad,Laptop,193,0,0,2,0.0803,0,7.27784878990976,-26908.92,0,0
TX12883,899.37,Card,16,1,69748.65,14770.77,Mumbai,Desktop,61,0,0,4,0.0129,0,6.802805789952403,54977.87999999999,0,0
TX11938,1937.45,Card,8,4,26628.34,37263.06,Mumbai,Laptop,33,0,0,1,0.0728,0,7.56964396363931,-10634.719999999998,0,0
TX12576,411.19,E-commerce,11,5,86319.34,47846.1,Hyderabad,Mobile,80,0,0,2,0.0048,0,6.0214844080941505,38473.24,0,1
TXF20436,140656.55,Wallet,0,1,83024.79,848.12,Lucknow,Desktop,3,1,1,18,1.6942,1,11.854083491823213,82176.67,1,0
TX11078,1043.76,Wallet,19,5,29241.42,39934.83,Bengaluru,Mobile,189,0,0,2,0.0357,0,6.95154247295008,-10693.410000000003,0,1
TX13249,2355.63,UPI,16,6,22128.81,10498.35,Delhi,Tablet,198,0,0,4,0.1065,0,7.764987911402744,11630.460000000001,0,1
TX13127,356.79,UPI,14,3,85345.45,43747.63,Pune,Desktop,14,0,0,2,0.0042,0,5.879946222109427,41597.82,0,0
TX12488,1558.63,UPI,16,6,21813.64,24791.94,Hyderabad,Mobile,62,0,0,3,0.0715,0,7.3522038926249005,-2978.2999999999993,0,1
TX10940,912.77,Card,15,1,59413.91,12729.77,Kolkata,Mobile,99,0,0,4,0.0154,0,6.817578898649351,46684.14,0,0
TX11080,742.66,Card,18,1,26760.73,17830.46,Pune,Laptop,139,0,0,2,0.0278,0,6.611583941134371,8930.27,0,0
TX10187,3273.12,Bank Transfer,13,1,7423.1,12696.6,Delhi,Mobile,150,0,0,1,0.4409,0,8.093804409672348,-5273.5,0,0
TX12634,5718.01,E-commerce,20,2,90529.84,575.99,Bengaluru,Mobile,16,0,0,4,0.0632,0,8.651550992471227,89953.84999999999,0,0
TX12085,445.65,Bank Transfer,12,4,2221.4,39797.67,Bengaluru,Desktop,127,0,0,3,0.2006,0,6.101775290147848,-37576.27,0,0
TX12249,386.73,E-commerce,12,1,94634.18,25972.8,Pune,Mobile,127,0,0,1,0.0041,0,5.960309221100326,68661.37999999999,0,0
TXF20390,106199.41,Bank Transfer,3,0,71611.53,882.77,Lucknow,Desktop,2,1,1,12,1.483,1,11.573083248422824,70728.76,1,0
TX12023,462.75,Wallet,19,5,87482.1,38228.37,Delhi,Mobile,150,0,0,3,0.0053,0,6.139345613921645,49253.73,0,1
TX13539,5490.88,Bank Transfer,16,6,18158.61,42444.52,Delhi,Desktop,138,0,0,4,0.3024,0,8.611025916685564,-24285.909999999996,0,1
TX14048,497.16,Wallet,17,5,58782.89,24235.65,Delhi,Mobile,158,0,0,1,0.0085,0,6.2109213105641965,34547.24,0,1
TX13606,1536.09,Wallet,12,4,31496.26,28124.65,Kolkata,Desktop,22,0,0,3,0.0488,0,7.337646297452128,3371.609999999997,0,0
TX10226,1324.1,Card,16,6,13455.46,46997.62,Bengaluru,Mobile,62,0,0,1,0.0984,0,7.18924320727059,-33542.16,0,1
TXF20347,125841.37,Card,2,6,83291.84,2360.04,Chennai,Mobile,15,1,1,14,1.5108,1,11.7427853709941,80931.8,1,1
TX11929,1027.79,Card,11,6,38958.74,18430.29,Hyderabad,Mobile,186,0,0,4,0.0264,0,6.936138633373907,20528.449999999997,0,1
TX13055,1234.3,Card,11,3,18271.25,17538.76,Delhi,Laptop,192,0,0,3,0.0676,0,7.119069134542768,732.4900000000016,0,0
TX14489,895.63,Wallet,14,3,72708.63,5600.62,Bengaluru,Mobile,42,0,0,2,0.0123,0,6.798643290898358,67108.01000000001,0,0
TX11404,498.38,UPI,8,5,67833.41,36492.56,Delhi,Mobile,94,0,0,4,0.0073,0,6.213367328986059,31340.850000000006,0,1
TX12179,1009.42,Bank Transfer,9,4,89217.26,20854.09,Kolkata,Desktop,126,0,0,4,0.0113,0,6.918121364981314,68363.17,0,0
TX10697,1876.33,E-commerce,17,0,13703.25,17326.63,Mumbai,Tablet,95,0,0,3,0.1369,0,7.5376058336000105,-3623.380000000001,0,0
TX11124,695.15,UPI,9,1,61722.94,14124.38,Kolkata,Laptop,45,0,0,3,0.0113,0,6.545565154355295,47598.560000000005,0,0
TX13361,1718.45,Wallet,11,0,26756.88,33451.2,Chennai,Mobile,91,0,0,1,0.0642,0,7.449759751229128,-6694.319999999996,0,0
TX14135,1264.29,Bank Transfer,18,5,56264.17,4252.56,Bengaluru,Tablet,146,0,0,4,0.0225,0,7.143056623899939,52011.61,0,1
TX11778,427.7,Bank Transfer,9,4,17498.28,49310.22,Pune,Mobile,169,0,0,4,0.0244,0,6.0607573736039315,-31811.940000000002,0,0
TX12858,3130.44,Bank Transfer,20,2,24491.7,44245.28,Chennai,Tablet,142,0,0,1,0.1278,0,8.049248241635015,-19753.579999999998,0,0
TX11037,1969.42,Card,11,3,84598.28,42259.08,Mumbai,Mobile,84,0,0,4,0.0233,0,7.58600199697812,42339.2,0,0
TX14456,682.5,E-commerce,11,2,47204.63,21005.15,Delhi,Mobile,200,0,0,4,0.0145,0,6.527226656164005,26199.479999999996,0,0
TX12256,13077.38,E-commerce,11,1,30337.21,38047.18,Bengaluru,Mobile,15,0,0,1,0.4311,0,9.478715764129738,-7709.970000000001,0,0
TX10313,856.34,UPI,17,6,35173.9,36265.86,Chennai,Laptop,56,0,0,2,0.0243,0,6.753834572708934,-1091.9599999999991,0,1
TX12281,661.73,Card,11,4,29641.05,23059.12,Hyderabad,Mobile,20,0,0,1,0.0223,0,6.496367667422203,6581.93,0,0
TX11416,1565.28,E-commerce,14,0,96095.17,34158.77,Kolkata,Laptop,47,0,0,4,0.0163,0,7.356458660057169,61936.4,0,0
TX11036,842.56,Bank Transfer,14,6,90988.17,49808.27,Pune,Mobile,158,0,0,2,0.0093,0,6.737631031643564,41179.9,0,1
TX12159,1518.23,UPI,10,3,74605.61,1115.02,Hyderabad,Mobile,198,0,0,4,0.0204,0,7.325958906538489,73490.59,0,0
TX14163,964.85,Wallet,11,2,46631.18,20455.98,Delhi,Mobile,186,0,0,3,0.0207,0,6.873008542652302,26175.2,0,0
